compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI3761,0.3465641749037047,12.27564628046771,0.6271420143366879,0.5340239929866597,0.9322455003619834,-7.825265109964301
QI1192,-0.3269489289959644,17.22281515745561,-0.6270744652241808,0.5340678332778066,0.9322455003619834,-7.8253080425955135
QI1454,0.2432595680726024,14.803655235738287,0.6267784573746285,0.534259968607997,0.9322455003619834,-7.825496124737006
QI7557,0.21539785856219495,13.08968284524012,0.6267563840250737,0.5342742976175782,0.9322455003619834,-7.825510146559658
QI1723,0.11326335562886314,17.287739901813513,0.6266760214057151,0.5343264670558332,0.9322455003619834,-7.825561191828128
QI104,-0.21331870775730444,14.575887984124366,-0.6265896942636033,0.5343825114855676,0.9322455003619834,-7.825616018527811
QI4650,-0.11838490249959754,12.809792134746651,-0.6263716996601664,0.5345240494162082,0.9322455003619834,-7.825754434754226
QI5820,-0.31544482189443457,15.880855616743878,-0.6262931455414031,0.5345750572625048,0.9322455003619834,-7.825804301308938
QI3942,0.2689692774416379,12.017841103278823,0.6261966190818234,0.5346377386441994,0.9322455003619834,-7.8258655683944465
QI4524,-0.12613430134861936,15.117567839571413,-0.6255731093763547,0.5350427197067213,0.9327488925815284,-7.826261098030048
QI7931,-0.07144782907686675,13.129709143740227,-0.6252513149533759,0.5352517938464028,0.9329106124385043,-7.826465080295572
QI3874,0.3255914035880867,13.173302833921205,0.6245011933389915,0.535739323594579,0.9332718046732545,-7.826940175055354
QI483,-0.06364299060989254,14.490784695432446,-0.624273403599547,0.5358874178419615,0.9332718046732545,-7.827084336504418
QI6714,-0.364626339950604,17.43587069630663,-0.6240860354856497,0.5360092485648285,0.9332718046732545,-7.8272028776084115
QI5877,-0.2174209970313239,15.665417765971123,-0.6239856365856328,0.5360745360081909,0.9332718046732545,-7.827266382033679
QI6371,0.5478722920955317,14.810824053275832,0.6238925553106611,0.5361350686504687,0.9332718046732545,-7.8273252489503236
QI1127,-0.3869187456372156,12.350769013875757,-0.6238586067426881,0.5361571469809696,0.9332718046732545,-7.82734671672562
QI2833,0.08640318459453766,16.035412186325505,0.6236029058252459,0.5363234564079797,0.9333587424275126,-7.827508375368035
QI7583,0.6818320498136679,10.865557620544704,0.6232597676020691,0.5365466778747161,0.933528458803996,-7.827725211228881
QI4184,-0.24270098733523682,12.425115936022246,-0.6229900244789452,0.5367221876901418,0.933528458803996,-7.82789558504752
QI1053,-0.04131265192816613,17.453552178336324,-0.622358429793372,0.5371332552453978,0.933528458803996,-7.828294226626643
QI6617,-0.3018952768836627,13.808630670521408,-0.6223141943811022,0.5371620516002473,0.933528458803996,-7.828322131679802
QI3021,0.3340873918675147,13.077696309390832,0.6222983307190938,0.5371723787179459,0.933528458803996,-7.828332138489563
QI2736,-0.03629126130397076,15.718850107387755,-0.6221201381867091,0.5372883877452257,0.933528458803996,-7.828444525271901
QI1949,-0.5721800898514857,14.408084721777472,-0.6219379501392073,0.5374070114731926,0.933528458803996,-7.8285593993852824
QI2480,0.15630923999781743,11.157733040898684,0.6218278061343149,0.537478733509863,0.933528458803996,-7.828628831915258
QI349,0.06921095560262813,11.53967821070459,0.6214804931448129,0.5377049245767942,0.933528458803996,-7.828847691898292
