compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI7648,0.03396169832418394,14.785241390410864,0.3969473510543133,0.6934537046847108,0.9945349040383853,-7.97391889065857
QI7530,-0.03447579816007007,14.821534970657655,-0.396743617863734,0.6936027808513519,0.9945349040383853,-7.974001305226997
QI695,-0.06083189019512325,16.088070376109645,-0.39673674356572,0.6936078111445864,0.9945349040383853,-7.974004085299865
QI1142,-0.02857066747819914,16.602981526877283,-0.3961617935740274,0.6940285824742105,0.9949187439738619,-7.974236434805619
QI3161,-0.23765642158806521,10.7317895789698,-0.3960319960778584,0.6941235869938576,0.9949187439738619,-7.974288842462989
QI1642,-0.043415369183758656,18.21437891917968,-0.3956667385485941,0.6943909618483102,0.9951194372834146,-7.9744362291257715
QI3936,-0.18530737256650198,13.059576265957297,-0.3955017722930874,0.6945117329401015,0.9951194372834146,-7.9745027511371385
QI2941,-0.022404896493817716,15.827911075229894,-0.39483168420609704,0.6950023842031294,0.9956446014812111,-7.974772678550375
QI3465,-0.24312568431122017,11.321924467333027,-0.3944773182513605,0.6952619112724425,0.9956777004146219,-7.974915241944533
QI873,-0.04994052589687392,13.497037121265299,-0.3943929233490297,0.6953237250444271,0.9956777004146219,-7.974949175751632
QI7452,-0.0492311123068383,13.772831407390221,-0.3938633200314199,0.6957116729086348,0.9956777004146219,-7.9751619560711955
QI2135,0.27682417072844423,14.021632297685636,0.39382768898786497,0.6957377765178571,0.9956777004146219,-7.975176261474662
QI7118,0.025334991554073483,13.691449224615718,0.3934027923056192,0.6960490882818807,0.9956777004146219,-7.97534675301179
QI6744,-0.03489105321667196,12.892570330796508,-0.39340118052274753,0.6960502692982593,0.9956777004146219,-7.975347399398515
QI6740,-0.12331040305719831,13.283668720566814,-0.39328530968394987,0.6961351743977628,0.9956777004146219,-7.975393861160617
QI889,-0.14716115986088063,10.188909609036417,-0.39295324717126046,0.6963785171987762,0.9956777004146219,-7.97552693597572
QI6317,-0.5755688881412926,12.52292312361634,-0.39293246536521237,0.6963937476465198,0.9956777004146219,-7.975535260622625
QI6377,0.17091447986079977,14.318644406128378,0.39287909025012274,0.6964328654683722,0.9956777004146219,-7.975556639292569
QI4260,0.23962297698147772,11.841709738359611,0.39277772039268316,0.6965071602219771,0.9956777004146219,-7.97559723366213
QI4210,0.17401328401900074,12.655110992247712,0.3927668941958256,0.6965150950039201,0.9956777004146219,-7.975601568484681
QI6331,-0.056333760055451876,15.395629816682014,-0.3921162848622111,0.6969920055230201,0.996181909533169,-7.975861855549888
QI4152,-0.09938159475662012,12.411307242251539,-0.3917257216640944,0.6972783563325549,0.996254109311588,-7.97601790111053
QI7902,0.017563247148217442,15.944409897008182,0.3917085700019919,0.6972909325115639,0.996254109311588,-7.976024750344997
QI160,0.01488858024551476,14.58960520710092,0.3904493306385596,0.6982144847526627,0.9972091342444223,-7.976526793691683
QI5770,0.14982299971950575,13.678755162311964,0.390300733401558,0.698323499644429,0.9972091342444223,-7.9765859317462855
QI3618,-0.22140815280152282,11.004826612819747,-0.3900141412920426,0.6985337694715461,0.9972091342444223,-7.976699925267782
QI6413,-0.10790538627789736,12.935536880566945,-0.38999799660241824,0.6985456153861839,0.9972091342444223,-7.976706344430093
QI3851,-0.06384460617181809,13.047712184924281,-0.38994978470987696,0.6985809905646938,0.9972091342444223,-7.976725512009299
QI2740,0.02581957179662986,13.440822552665061,0.38905158133473017,0.6992401657765378,0.9979724857106067,-7.977082180163713
QI2361,-0.024635364510697144,20.070455121854682,-0.3885605333055656,0.6996006364765759,0.9983093231059625,-7.9772768255455295
QI2874,-0.01679061358159828,21.934381378645035,-0.387625651803002,0.7002871123860129,0.9991111576748862,-7.977646726461666
QI3308,0.20343405025937145,12.187525076008432,0.3868280695777027,0.7008729712929627,0.999606216459338,-7.977961603451874
QI1662,0.04457065271716587,16.59896437432526,0.3868139405093294,0.7008833513735591,0.999606216459338,-7.977967175653992
QI4101,0.07216150262687293,13.406635341076418,0.3859963409411716,0.7014841087366663,1,-7.978289275272994
QI3852,0.2035147636838417,11.774188877854058,0.3859021694934252,0.7015533166471424,1,-7.978326331382178
