compound,logFC,AveExpr,t,P.Value,adj.P.Val,B
QI15,-0.011922654895039742,14.806864653320181,-0.4575989697373766,0.649643041223858,0.9523700658667372,-7.947519381620722
QI6653,0.0164177660157101,17.04797553549008,0.45733676800841044,0.649829900235279,0.9523700658667372,-7.947641497807559
QI5708,0.12897457674634083,15.052694797816828,0.45725722845009337,0.6498865889043672,0.9523700658667372,-7.94767852836529
QI6401,-0.12940859827108575,14.278777282927829,-0.45695975686100626,0.6500986186158724,0.9523700658667372,-7.947816963178584
QI3933,-0.17640790043603083,13.16676632149831,-0.456815229526894,0.6502016443983056,0.9523700658667372,-7.9478841898976995
QI1902,-0.017540464036397196,24.46720736263664,-0.4567425789771812,0.6502534356956469,0.9523700658667372,-7.947917975264557
QI4099,0.041245311413529606,13.69858267499087,0.4565301616915042,0.6504048742832769,0.9523700658667372,-7.948016727154501
QI4485,0.10253928337531981,13.884192245786096,0.45649768524369866,0.6504280290260549,0.9523700658667372,-7.9480318213087475
QI3732,0.07607855275018416,13.775505274452215,0.4563272925049172,0.6505495197207466,0.9523741006899268,-7.948110997719332
QI2088,0.4274720959586098,16.67950786382544,0.45608677207421777,0.6507210281218483,0.952451344263749,-7.948222710566782
QI4816,0.05119482197056868,16.048132252848777,0.45574429375167913,0.6509652729360058,0.9526350035066051,-7.948381678467465
QI5026,-0.22319764024158495,11.995282889931618,-0.45542944770931104,0.6511898455523379,0.9527898123267607,-7.948527716019391
QI3785,-0.09148455416495338,15.175165199735325,-0.45518499485897207,0.6513642309188119,0.9528711464891101,-7.948641033633557
QI4638,0.21965625431780644,12.706175599182,0.4544827080157938,0.6518653313811102,0.9532596711206932,-7.948966247915423
QI6027,0.5650477090022985,12.154149622850488,0.45438776172302486,0.6519330906173304,0.9532596711206932,-7.949010177400284
QI7680,-0.13169360594871726,15.760270136820742,-0.45431312858428585,0.6519863552883833,0.9532596711206932,-7.949044702073289
QI1418,0.1023274653156463,17.61917411163706,0.4538152787471871,0.6523417111259421,0.9536054064044435,-7.949274859647667
QI7932,-0.022409632424663428,15.587423116582112,-0.4534244203721601,0.6526207558202408,0.9536144744363344,-7.94945537965453
QI657,-0.16457925832961173,13.904737265586839,-0.453303987355962,0.652706746469266,0.9536144744363344,-7.94951097124406
QI3725,-0.20586749371104673,11.983643556160706,-0.45321013215130695,0.6527737635525728,0.9536144744363344,-7.949554284442933
QI2370,0.06094053000557231,15.821877857475547,0.4531405179619207,0.652823473273895,0.9536144744363344,-7.949586404930131
QI3227,0.041472205294615705,12.686908866813916,0.45283414775788117,0.6530422634326563,0.9537603778210736,-7.94972770828374
QI3881,0.15838941140976992,11.707801654824296,0.4525522148417239,0.6532436293666299,0.9537812818421864,-7.9498576571268
QI7397,0.07259201249292069,11.427702884668998,0.45248114003017065,0.6532943975116534,0.9537812818421864,-7.949890404363882
QI6834,0.023119244445059195,15.576907050026383,0.45199727416572233,0.6536400630783423,0.9539807451773726,-7.9501132069290215
QI4135,-0.23837059893032908,12.22684599536796,-0.45195692531075865,0.6536688910977235,0.9539807451773726,-7.9501317754419185
QI2302,0.03971266738016155,18.483881930780647,0.45163034707031874,0.6539022409501121,0.9540797039609226,-7.950282006100666
QI1064,-0.03204631350070564,15.446953621659903,-0.45144276374357173,0.6540362906719419,0.9540797039609226,-7.950368248494672
QI6063,-0.41823812784184966,13.139993158627552,-0.4513253486797154,0.6541202030399238,0.9540797039609226,-7.950422212618803
QI3664,-0.204568507155237,10.779235278875428,-0.45119622455428454,0.6542124886903222,0.9540797039609226,-7.950481542196309
QI908,-0.056539096767091124,12.210013302687834,-0.4509752647565832,0.6543704224611973,0.9541365494566921,-7.950583029167145
QI3626,-0.04159871659012637,16.324603189547602,-0.45042187385565213,0.654766035890995,0.9545247861775952,-7.950836985928489
QI3011,-0.1640943283134355,14.283862621945593,-0.45026990950709944,0.6548746912274412,0.9545247861775952,-7.950906669891154
QI7066,-0.035254355843752805,13.361622988590602,-0.45004397020637676,0.655036253066124,0.9545358326924305,-7.951010232369974
